event_id,Datetime,Station,WY,WYClass,Inundation,WeatherCode,Tide,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,ConditionCode,FieldComments,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,Flowdiff,FlowdiffAdj,Volume,VolumeAdj,LabComments,SpeciesCode,CommonName,ScientificName,LifeStage,Count,CPUE,CPUEAdj,FlagPhys,CommentPhys,FlagSamp,CommentSamp,FlagLab,CommentLab,FlagFM,CommentFM,FlagCPUE,CommentCPUE,QCFlags,QCComments
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,Atherinopsidae egg 1.2mm- with 1 oil globule and 3 filaments on chorion of ~3mm long,OE,Other Eggs,NA,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,Taxon= Gobiidae,UNID,Unid Juvenile Fish,NA,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,MSS,Inland Silverside,Menidia beryllina,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,MSS,Inland Silverside,Menidia beryllina,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
STTD_2013-06-11 10:24:00,6/11/2013 10:24,STTD,2013,D,FALSE,CLR,NA,NA,21.4,0.14,228,NA,7.79,8.58,113,1,NA,10,Low,872140,873900,1760,1760,11.57924166,11.57924166,NA,MSS,Inland Silverside,Menidia beryllina,NA,1,0.086,0.086,NA,NA,0,NA,1,LAB,NA,NA,NA,NA,0   1   NA   NA,NA   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,NA,STB,Striped Bass,Morone saxatilis,NA,1,0.031,0.031,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
SHR_2013-06-12 09:30:00,6/12/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,21.2,1.12,125,NA,7.56,10.33,10.1,1,tow with jet boat,10,Low,867076,872000,4924,4924,32.39556019,32.39556019,Not measured- damaged,STB,Striped Bass,Morone saxatilis,NA,2,0.062,0.062,NA,NA,1,SAMP,2,LAB,NA,NA,NA,NA,1   2   NA   NA,SAMP   LAB   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
STTD_2013-06-25 10:17:00,6/25/2013 10:17,STTD,2013,D,FALSE,CLD,NA,NA,21,0.11,219,NA,7.1,8.47,112,1,From STTD (Ebb Tide),10,Low,867382,870000,2618,2618,17.22412197,17.22412197,NA,TFS,Threadfin Shad,Dorosoma petenense,NA,1,0.058,0.058,NA,NA,1,SAMP,0,NA,NA,NA,NA,NA,1   0   NA   NA,SAMP   NA   NA   NA
SHR_2013-06-26 09:30:00,6/26/2013 9:30,SHR,2013,D,FALSE,CLR,NA,NA,19.3,NA,117,NA,7.54,11.08,6.5,1,jet boat used,10,Low,862052,867000,4948,4948,32.55345894,32.55345894,Moronidae,OE,Other Eggs,NA,NA,1,0.031,0.031,3,SECCHI,1,SAMP,1,LAB,NA,NA,NA,NA,1   1   NA   NA,SAMP   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,damaged,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
STTD_2013-07-11 10:10:00,7/11/2013 10:10,STTD,2013,D,FALSE,CLR,NA,NA,23.8,0.13,221,NA,7.02,9.05,125,1,NA,10,Low,859518,862000,2482,2482,16.32936239,16.32936239,NA,AMS,American Shad,Alosa sapidissima,NA,1,0.061,0.061,NA,NA,0,NA,2,LAB,NA,NA,NA,NA,0   2   NA   NA,NA   LAB   NA   NA
