,event_id,Datetime,Date,Time,PhysicalDataID,Station,YSI,WeatherCode,Tide,FlowDirection,ConditionCode,VegetationRank,MicrocystisVisualRank,WaterTemperature,Secchi,Conductivity,SpCnd,pH,DO,Turbidity,MeterSetTime,FlowMeterSpeed,FlowMeterStart,FlowMeterEnd,TowLocation,SampleVolume,FieldComments_WQ,DataCorrectionComments,SamplingAltered,MeshSize,Year,Month,MonthAbb,Flag_PQC,Comment_PQC,LarvalDataID,FieldComments,LarvalCatchID,SpeciesCode,Stage,TL,FL,Count,LabComments,CommonName,ScientificName,TotalCountSpecies,LifeStage,LarvalLifeStage,CountIndividual,Flag_SAMP,Comment_SAMP,Flag_LAB,Comment_LAB
1193,STTD_2012-06-13 08:07:00,6/13/2012 8:07,6/13/2012,8:07:00,594,STTD,NA,CLR,NA,NA,1,NA,NA,23,0.16,288,NA,7.66,7.35,154,10,Low,911795,915000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,430,NA,3464,STB,L,5.5,NA,1,PREFLEX,Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,,
1194,STTD_2012-06-13 08:07:00,6/13/2012 8:07,6/13/2012,8:07:00,594,STTD,NA,CLR,NA,NA,1,NA,NA,23,0.16,288,NA,7.66,7.35,154,10,Low,911795,915000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,430,NA,3465,STB,L,6,NA,1,PREFLEX,Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,,
1195,STTD_2012-06-13 08:07:00,6/13/2012 8:07,6/13/2012,8:07:00,594,STTD,NA,CLR,NA,NA,1,NA,NA,23,0.16,288,NA,7.66,7.35,154,10,Low,911795,915000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,430,NA,3466,STB,L,6,NA,1,PREFLEX,Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,,
1196,STTD_2012-06-13 08:07:00,6/13/2012 8:07,6/13/2012,8:07:00,594,STTD,NA,CLR,NA,NA,1,NA,NA,23,0.16,288,NA,7.66,7.35,154,10,Low,911795,915000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,430,NA,3467,STB,L,6.5,NA,1,PREFLEX,Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,,
1197,STTD_2012-06-13 08:07:00,6/13/2012 8:07,6/13/2012,8:07:00,594,STTD,NA,CLR,NA,NA,1,NA,NA,23,0.16,288,NA,7.66,7.35,154,10,Low,911795,915000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,430,NA,4202,DSM,L,8.5,NA,1,PREFLEX,Delta Smelt,Hypomesus transpacificus,NA,NA,NA,NA,,,,
1198,SHR_2012-06-13 10:25:00,6/13/2012 10:25,6/13/2012,10:25:00,595,SHR,NA,CLR,NA,NA,1,NA,NA,20.4,0.85,114,NA,7.85,9.23,18.6,10,Low,909980,911000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,431,NA,3468,AMS,L,10,NA,1,PREFLEX,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1199,SHR_2012-06-13 10:25:00,6/13/2012 10:25,6/13/2012,10:25:00,595,SHR,NA,CLR,NA,NA,1,NA,NA,20.4,0.85,114,NA,7.85,9.23,18.6,10,Low,909980,911000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,431,NA,3469,PRS,L,5,NA,1,PREFLEX,Prickly Sculpin,Cottus asper,NA,NA,NA,NA,,,,
1200,SHR_2012-06-13 10:25:00,6/13/2012 10:25,6/13/2012,10:25:00,595,SHR,NA,CLR,NA,NA,1,NA,NA,20.4,0.85,114,NA,7.85,9.23,18.6,10,Low,909980,911000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,431,NA,3470,STB,E,NA,NA,21,"NOT MEASURED; 12 w/shells, 9 w/o shell",Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,2,LAB
1201,SHR_2012-06-13 10:25:00,6/13/2012 10:25,6/13/2012,10:25:00,595,SHR,NA,CLR,NA,NA,1,NA,NA,20.4,0.85,114,NA,7.85,9.23,18.6,10,Low,909980,911000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,431,NA,3471,STB,Y,NA,NA,2,NOT MEASURED,Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,2,LAB
1202,SHR_2012-06-13 10:25:00,6/13/2012 10:25,6/13/2012,10:25:00,595,SHR,NA,CLR,NA,NA,1,NA,NA,20.4,0.85,114,NA,7.85,9.23,18.6,10,Low,909980,911000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,431,NA,3472,STB,L,12,NA,1,FLEXION,Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,,
1203,SHR_2012-06-25 08:34:00,6/25/2012 8:34,6/25/2012,8:34:00,597,SHR,NA,CLR,NA,NA,1,NA,NA,18.3,0.84,103,NA,7.3,10.42,36.5,10,Low,908442,910000,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,433,NA,3482,STB,E,NA,NA,1,NOT MEASURED,Striped Bass,Morone saxatilis,NA,NA,NA,NA,,,2,LAB
1204,STTD_2012-06-25 10:43:00,6/25/2012 10:43,6/25/2012,10:43:00,596,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.14,217,NA,7.89,9.01,NA,10,Low,907991,908400,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,432,NA,3475,TFS,L,14.5,NA,1,FLEXION,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1205,STTD_2012-06-25 10:43:00,6/25/2012 10:43,6/25/2012,10:43:00,596,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.14,217,NA,7.89,9.01,NA,10,Low,907991,908400,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,432,NA,3476,TFS,L,6.5,NA,1,PREFLEX,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1206,STTD_2012-06-25 10:43:00,6/25/2012 10:43,6/25/2012,10:43:00,596,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.14,217,NA,7.89,9.01,NA,10,Low,907991,908400,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,432,NA,3477,TFS,L,8,NA,1,PREFLEX,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1207,STTD_2012-06-25 10:43:00,6/25/2012 10:43,6/25/2012,10:43:00,596,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.14,217,NA,7.89,9.01,NA,10,Low,907991,908400,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,432,NA,3478,TFS,L,6,NA,1,PREFLEX,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1208,STTD_2012-06-25 10:43:00,6/25/2012 10:43,6/25/2012,10:43:00,596,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.14,217,NA,7.89,9.01,NA,10,Low,907991,908400,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,432,NA,3479,TFS,L,9.5,NA,1,PREFLEX,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1209,STTD_2012-06-25 10:43:00,6/25/2012 10:43,6/25/2012,10:43:00,596,STTD,NA,CLR,NA,NA,1,NA,NA,20.3,0.14,217,NA,7.89,9.01,NA,10,Low,907991,908400,Center,NA,NA,NA,NA,NA,2012,6,Jun,NA,NA,432,NA,3480,TFS,L,10,NA,1,PREFLEX,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1210,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3490,AMS,L,10.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1211,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3491,AMS,L,11.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1212,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3492,AMS,L,11.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1213,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3493,AMS,L,12.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1214,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3494,AMS,L,12,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1215,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3495,AMS,L,12.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1216,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3496,AMS,L,11.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1217,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3497,AMS,L,11.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1218,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3498,AMS,L,12,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1219,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3499,AMS,L,13,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1220,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3500,AMS,L,14,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1221,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3501,AMS,L,14.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1222,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3502,AMS,L,11,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1223,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3503,AMS,L,12,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1224,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3504,AMS,L,13,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1225,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3505,AMS,L,14,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1226,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3506,AMS,L,15,NA,1,post flex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1227,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3507,AMS,L,17,NA,1,post flex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1228,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3509,AMS,L,9.5,NA,1,preflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1229,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3510,AMS,L,10,NA,1,preflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1230,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3511,AMS,L,10,NA,1,preflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1231,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3512,AMS,L,9.5,NA,1,preflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1232,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3513,AMS,L,9,NA,1,preflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1233,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3514,AMS,L,9,NA,1,preflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1234,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3515,AMS,L,9,NA,1,preflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1235,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3516,TFS,L,5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1236,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3517,TFS,L,5.5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1237,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3518,TFS,L,6,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1238,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3519,TFS,L,6,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1239,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3520,TFS,L,5.5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1240,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3521,TFS,L,5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1241,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3522,TFS,L,5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1242,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3523,TFS,L,5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1243,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3524,TFS,L,5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1244,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3525,TFS,L,4.5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1245,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3526,TFS,L,5,NA,1,preflex,Threadfin Shad,Dorosoma petenense,NA,NA,NA,NA,,,,
1246,STTD_2012-07-10 10:00:00,7/10/2012 10:00,7/10/2012,10:00:00,598,STTD,NA,CLR,NA,NA,1,NA,NA,23.8,0.15,221,NA,7.8,7.71,162,10,Low,903646,905300,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,434,NA,3528,MSS,L,4.5,NA,1,preflex,Inland Silverside,Menidia beryllina,NA,NA,NA,NA,,,,
1247,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3529,AMS,L,11.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1248,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3530,AMS,L,12,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1249,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3531,AMS,L,12,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1250,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3532,AMS,L,13,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1251,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3533,AMS,L,15,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1252,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3534,AMS,L,15,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1253,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3535,AMS,L,14.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1254,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3536,AMS,L,12.5,NA,1,flexion,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1255,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3537,AMS,L,17,NA,1,postflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1256,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3538,AMS,L,18,NA,1,postflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1257,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3539,AMS,L,17.5,NA,1,postflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1258,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3540,AMS,L,17.5,NA,1,postflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1259,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3541,AMS,L,17,NA,1,postflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1260,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3542,AMS,L,19,NA,1,postflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
1261,STTD_2012-07-25 10:11:00,7/25/2012 10:11,7/25/2012,10:11:00,601,STTD,NA,CLR,NA,NA,1,NA,NA,22.6,0.14,189,NA,7.97,7.81,129,10,Low,788889,9e+05,Center,NA,NA,NA,NA,NA,2012,7,Jul,NA,NA,437,NA,3543,AMS,L,19,NA,1,postflex,American Shad,Alosa sapidissima,NA,NA,NA,NA,,,,
